CustomerID,recency_days,frequency,monetary,total_quantity,avg_order_value,first_purchase_date,last_purchase_date,primary_country,cluster,segment_clustered
13308,23,3,1385.51,843,60.23956522,2011/5/20 13:13,2011/11/17 09:31,United Kingdom,1,Loyal Customers
13309,7,5,1456.79,1544,45.5246875,2011/2/4 12:29,2011/12/2 16:34,United Kingdom,1,Loyal Customers
13310,28,3,1132.03,587,41.92703704,2011/1/19 14:50,2011/11/11 17:23,United Kingdom,4,Dormant High-Value Customers
13311,4,2,598.57,305,35.21,2011/7/12 14:26,2011/12/5 12:55,United Kingdom,0,Occasional Buyers
13313,22,5,1555.32,851,67.6226087,2011/1/4 10:00,2011/11/17 16:48,United Kingdom,1,Loyal Customers
13314,2,3,775.94,560,22.82176471,2011/9/27 10:20,2011/12/8 12:29,United Kingdom,1,Loyal Customers
13316,37,4,5977.73,6948,132.8384444,2011/3/30 13:01,2011/11/2 13:40,United Kingdom,1,Loyal Customers
13317,66,6,2273.68,1035,48.37617021,2010/12/16 09:22,2011/10/4 13:35,United Kingdom,4,Dormant High-Value Customers
13318,1,3,640.76,304,40.0475,2011/11/2 13:26,2011/12/8 18:51,United Kingdom,1,Loyal Customers
13319,5,26,10845.55,4724,116.6188172,2010/12/9 10:04,2011/12/4 13:34,United Kingdom,3,Champions
13320,78,4,1548.7,1096,59.56538462,2011/5/10 10:29,2011/9/22 18:07,United Kingdom,4,Dormant High-Value Customers
13321,72,2,567.36,372,81.05142857,2011/9/14 15:18,2011/9/28 15:24,United Kingdom,4,Dormant High-Value Customers
13322,17,1,199.48,117,9.974,2011/11/22 14:21,2011/11/22 14:21,United Kingdom,0,Occasional Buyers
13323,3,5,787.85,175,87.53888889,2011/9/16 13:23,2011/12/6 17:12,United Kingdom,1,Loyal Customers
13324,36,10,7121.95,5205,254.3553571,2010/12/14 09:50,2011/11/3 16:28,United Kingdom,3,Champions
13325,82,1,675.3,240,84.4125,2011/9/19 10:36,2011/9/19 10:36,United Kingdom,4,Dormant High-Value Customers
13327,39,8,3627.77,1600,74.03612245,2010/12/9 15:32,2011/11/1 10:21,United Kingdom,1,Loyal Customers
13328,316,1,1308.48,680,163.56,2011/1/27 15:22,2011/1/27 15:22,United Kingdom,4,Dormant High-Value Customers
13329,32,2,789,463,52.6,2010/12/8 10:11,2011/11/8 10:29,United Kingdom,0,Occasional Buyers
13330,93,3,1140.93,751,51.86045455,2011/1/28 10:08,2011/9/8 12:27,United Kingdom,4,Dormant High-Value Customers
13332,14,1,350.9,179,19.49444444,2011/11/25 13:30,2011/11/25 13:30,United Kingdom,0,Occasional Buyers
13334,82,3,3536.82,1774,40.19113636,2011/2/7 11:42,2011/9/18 15:21,United Kingdom,4,Dormant High-Value Customers
13336,77,1,795.12,559,34.57043478,2011/9/23 14:05,2011/9/23 14:05,United Kingdom,4,Dormant High-Value Customers
13338,158,1,487.02,256,34.78714286,2011/7/5 09:06,2011/7/5 09:06,United Kingdom,2,Hibernating
13339,201,1,860.12,326,29.65931034,2011/5/23 08:31,2011/5/23 08:31,United Kingdom,2,Hibernating
13340,45,7,10736.48,5770,151.2180282,2011/3/8 11:39,2011/10/25 13:15,United Kingdom,1,Loyal Customers
13341,261,1,775.85,301,33.7326087,2011/3/24 09:50,2011/3/24 09:50,United Kingdom,2,Hibernating
13343,178,1,353.43,135,23.562,2011/6/15 12:24,2011/6/15 12:24,United Kingdom,2,Hibernating
13344,68,3,2543.72,971,60.5647619,2011/3/7 10:28,2011/10/3 09:45,United Kingdom,4,Dormant High-Value Customers
13345,288,1,389.5,141,38.95,2011/2/25 09:01,2011/2/25 09:01,United Kingdom,2,Hibernating
13347,70,1,341.36,205,56.89333333,2011/9/30 13:28,2011/9/30 13:28,United Kingdom,2,Hibernating
13348,64,1,233.76,136,33.39428571,2011/10/6 17:28,2011/10/6 17:28,United Kingdom,2,Hibernating
13349,11,1,247.32,225,24.732,2011/11/29 08:07,2011/11/29 08:07,United Kingdom,0,Occasional Buyers
13350,16,2,979.12,287,34.96857143,2011/9/21 13:33,2011/11/23 16:33,United Kingdom,0,Occasional Buyers
13351,66,1,373.94,117,28.76461538,2011/10/4 12:55,2011/10/4 12:55,United Kingdom,0,Occasional Buyers
13352,60,1,397.98,321,33.165,2011/10/10 13:55,2011/10/10 13:55,United Kingdom,0,Occasional Buyers
13354,71,1,743.53,604,32.3273913,2011/9/29 13:17,2011/9/29 13:17,United Kingdom,4,Dormant High-Value Customers
13355,122,1,674.7,314,44.98,2011/8/9 14:48,2011/8/9 14:48,United Kingdom,2,Hibernating
13356,80,1,768.24,325,28.45333333,2011/9/20 14:33,2011/9/20 14:33,United Kingdom,4,Dormant High-Value Customers
13357,257,1,609.95,322,11.50849057,2011/3/27 13:56,2011/3/27 13:56,United Kingdom,2,Hibernating
13358,269,1,439.03,285,24.39055556,2011/3/16 11:52,2011/3/16 11:52,United Kingdom,2,Hibernating
13359,64,1,439.56,161,29.304,2011/10/7 09:30,2011/10/7 09:30,United Kingdom,0,Occasional Buyers
13362,9,4,3090.74,1382,65.76042553,2011/2/25 11:33,2011/11/30 14:41,United Kingdom,1,Loyal Customers
13363,18,2,992.5,710,36.75925926,2011/10/27 10:46,2011/11/22 12:40,United Kingdom,0,Occasional Buyers
13364,71,1,134.96,71,19.28,2011/9/29 18:13,2011/9/29 18:13,United Kingdom,2,Hibernating
13365,34,2,2225.37,1247,41.98811321,2011/5/6 12:00,2011/11/6 12:36,United Kingdom,4,Dormant High-Value Customers
13366,50,1,56.16,144,56.16,2011/10/20 13:37,2011/10/20 13:37,United Kingdom,2,Hibernating
13368,257,2,623.4,327,31.17,2011/1/6 12:32,2011/3/28 09:59,United Kingdom,2,Hibernating
13369,366,1,308.28,149,38.535,2010/12/9 11:30,2010/12/9 11:30,United Kingdom,2,Hibernating
13370,372,1,754.87,343,39.73,2010/12/3 10:26,2010/12/3 10:26,United Kingdom,2,Hibernating
13372,90,1,378.64,159,19.92842105,2011/9/11 12:46,2011/9/11 12:46,United Kingdom,2,Hibernating
13373,61,3,3312.25,1651,52.57539683,2011/3/8 14:35,2011/10/10 10:51,United Kingdom,4,Dormant High-Value Customers
13375,89,1,778.65,442,37.07857143,2011/9/12 10:19,2011/9/12 10:19,United Kingdom,4,Dormant High-Value Customers
13376,99,3,1019.76,493,39.22153846,2011/4/19 13:03,2011/9/1 16:16,United Kingdom,4,Dormant High-Value Customers
13379,26,3,572.56,601,9.386229508,2011/7/26 12:26,2011/11/13 13:45,United Kingdom,0,Occasional Buyers
13381,32,6,3639.31,2029,80.87355556,2011/2/14 10:10,2011/11/8 11:58,United Kingdom,1,Loyal Customers
13382,281,1,222.99,131,31.85571429,2011/3/4 10:03,2011/3/4 10:03,United Kingdom,2,Hibernating
13384,31,7,4151.93,2422,70.37169492,2011/6/14 12:47,2011/11/9 11:04,United Kingdom,1,Loyal Customers
13385,330,1,534.57,281,24.29863636,2011/1/14 09:52,2011/1/14 09:52,United Kingdom,2,Hibernating
13388,131,2,677.1,282,30.77727273,2011/7/31 12:52,2011/7/31 12:52,United Kingdom,4,Dormant High-Value Customers
13389,11,3,797.96,429,28.49857143,2011/4/21 12:12,2011/11/28 14:01,United Kingdom,1,Loyal Customers
13390,75,1,544.08,224,60.45333333,2011/9/26 08:38,2011/9/26 08:38,United Kingdom,2,Hibernating
13391,204,1,59.8,4,59.8,2011/5/20 10:50,2011/5/20 10:50,United Kingdom,2,Hibernating
13394,2,8,2520.02,2392,44.21087719,2011/2/3 10:39,2011/12/8 11:36,United Kingdom,1,Loyal Customers
13395,185,1,307.72,336,17.09555556,2011/6/7 15:04,2011/6/7 15:04,United Kingdom,2,Hibernating
13396,29,2,1360.99,600,43.90290323,2011/1/24 13:37,2011/11/10 16:59,United Kingdom,4,Dormant High-Value Customers
13397,73,5,1544.13,430,57.19,2011/1/4 13:50,2011/9/28 10:56,United Kingdom,4,Dormant High-Value Customers
13398,192,1,457.34,281,25.40777778,2011/5/31 13:17,2011/5/31 13:17,United Kingdom,2,Hibernating
13402,127,2,621.23,479,41.41533333,2010/12/2 17:12,2011/8/4 15:51,United Kingdom,4,Dormant High-Value Customers
13403,18,1,75,44,37.5,2011/11/22 08:28,2011/11/22 08:28,United Kingdom,0,Occasional Buyers
13404,1,2,252.49,111,36.07,2011/5/11 11:57,2011/12/8 15:37,United Kingdom,0,Occasional Buyers
13405,74,3,572.451,165,31.80283333,2011/1/26 09:27,2011/9/26 17:01,United Kingdom,4,Dormant High-Value Customers
13408,2,62,28117.04,16232,206.7429412,2010/12/1 10:39,2011/12/8 09:05,United Kingdom,3,Champions
13410,24,5,1003.06,518,66.87066667,2011/2/21 14:38,2011/11/15 15:33,United Kingdom,1,Loyal Customers
13411,107,1,213.55,72,16.42692308,2011/8/24 13:57,2011/8/24 13:57,United Kingdom,2,Hibernating
13414,134,3,1390.5,1574,126.4090909,2011/2/16 12:13,2011/7/29 11:45,United Kingdom,4,Dormant High-Value Customers
13416,44,2,712.5,142,79.16666667,2011/9/19 14:43,2011/10/27 08:56,United Kingdom,4,Dormant High-Value Customers
13417,5,2,640.83,162,35.60166667,2011/5/18 16:26,2011/12/5 08:49,United Kingdom,0,Occasional Buyers
13418,12,18,6127.43,3918,67.3343956,2010/12/2 10:45,2011/11/28 10:23,United Kingdom,3,Champions
13419,64,1,221.06,275,36.84333333,2011/10/7 12:49,2011/10/7 12:49,United Kingdom,2,Hibernating
13420,150,2,159.85,101,26.64166667,2011/6/22 11:35,2011/7/13 08:48,United Kingdom,2,Hibernating
13421,40,2,1851.08,1181,35.59769231,2011/2/22 15:46,2011/10/30 14:21,United Kingdom,4,Dormant High-Value Customers
13422,64,1,2626.3,1326,57.09347826,2011/10/6 13:42,2011/10/6 13:42,United Kingdom,4,Dormant High-Value Customers
13425,108,3,1624.21,1123,46.406,2011/2/18 08:34,2011/8/23 17:13,United Kingdom,4,Dormant High-Value Customers
13426,1,10,3641.32,2245,79.15913043,2010/12/15 12:43,2011/12/9 08:59,United Kingdom,3,Champions
13427,19,3,582.6,545,34.27058824,2011/5/8 15:58,2011/11/20 13:02,United Kingdom,0,Occasional Buyers
13428,10,1,218.47,156,5.749210526,2011/11/29 14:20,2011/11/29 14:20,United Kingdom,0,Occasional Buyers
13429,11,4,1006.8,1390,40.272,2011/9/25 15:59,2011/11/29 09:10,United Kingdom,1,Loyal Customers
13430,19,2,679.45,751,26.13269231,2011/9/14 14:26,2011/11/21 08:19,United Kingdom,0,Occasional Buyers
13431,67,2,1269.1,672,43.76206897,2011/9/12 11:25,2011/10/3 13:49,United Kingdom,4,Dormant High-Value Customers
13434,74,2,534.24,300,76.32,2011/9/4 10:35,2011/9/26 14:30,United Kingdom,4,Dormant High-Value Customers
13435,5,7,3809.89,2129,53.66042254,2011/6/3 17:07,2011/12/4 14:45,United Kingdom,1,Loyal Customers
13436,2,1,196.89,76,17.89909091,2011/12/8 10:33,2011/12/8 10:33,United Kingdom,0,Occasional Buyers
13437,14,7,3408.06,1283,55.86983607,2011/6/2 14:30,2011/11/25 14:00,United Kingdom,1,Loyal Customers
13439,255,1,283.71,242,8.8659375,2011/3/29 14:20,2011/3/29 14:20,United Kingdom,2,Hibernating
13441,92,1,296.64,204,37.08,2011/9/9 09:38,2011/9/9 09:38,United Kingdom,2,Hibernating
13447,23,3,1129.14,584,32.26114286,2011/11/4 10:10,2011/11/16 13:38,United Kingdom,1,Loyal Customers
13448,17,6,3539.37,1660,41.63964706,2010/12/1 10:52,2011/11/23 12:33,United Kingdom,1,Loyal Customers
13449,24,1,291.88,222,24.32333333,2011/11/16 08:28,2011/11/16 08:28,United Kingdom,0,Occasional Buyers
13450,27,6,2043.72,1982,88.8573913,2011/5/5 19:48,2011/11/13 11:54,United Kingdom,1,Loyal Customers
13451,26,5,2976.15,2149,25.22161017,2011/1/9 15:35,2011/11/13 15:58,United Kingdom,1,Loyal Customers
13452,259,2,590,2,590,2011/3/14 11:38,2011/3/25 14:19,United Kingdom,2,Hibernating
13453,166,2,356.98,134,32.45272727,2011/2/23 09:44,2011/6/27 09:34,United Kingdom,2,Hibernating
13455,25,2,1058.34,354,36.49448276,2010/12/8 13:11,2011/11/15 11:21,United Kingdom,0,Occasional Buyers
13456,18,6,1766.72,765,55.21,2011/5/16 15:34,2011/11/22 09:18,United Kingdom,1,Loyal Customers
13458,7,14,9646.57,5508,97.44010101,2010/12/15 12:05,2011/12/2 15:29,United Kingdom,3,Champions
13460,29,2,183.44,286,30.57333333,2011/10/21 09:50,2011/11/10 17:17,United Kingdom,0,Occasional Buyers
13461,39,3,1445,1170,160.5555556,2011/6/29 10:23,2011/11/1 09:01,United Kingdom,4,Dormant High-Value Customers
13462,253,1,151.5,62,21.64285714,2011/4/1 11:20,2011/4/1 11:20,United Kingdom,2,Hibernating
13464,58,1,674.68,403,32.12761905,2011/10/12 15:01,2011/10/12 15:01,United Kingdom,0,Occasional Buyers
13466,184,1,307.9,259,27.99090909,2011/6/8 16:39,2011/6/8 16:39,United Kingdom,2,Hibernating
13467,11,2,1083.71,584,18.06183333,2011/11/3 16:56,2011/11/29 10:01,United Kingdom,0,Occasional Buyers
13468,2,37,5704.97,2589,62.01054348,2010/12/1 15:08,2011/12/8 10:39,United Kingdom,3,Champions
13470,99,2,165,100,165,2011/8/16 17:06,2011/9/1 14:57,United Kingdom,2,Hibernating
13471,1,4,2531.58,1590,22.60339286,2011/10/23 13:10,2011/12/8 15:44,United Kingdom,1,Loyal Customers
13473,61,2,422.64,266,24.86117647,2011/1/11 08:45,2011/10/10 11:20,United Kingdom,0,Occasional Buyers
13474,236,1,229.59,132,6.205135135,2011/4/17 13:53,2011/4/17 13:53,United Kingdom,2,Hibernating
13475,191,4,1431.78,1012,59.6575,2011/2/14 12:36,2011/6/1 13:52,United Kingdom,4,Dormant High-Value Customers
13476,179,2,1238.47,417,45.86925926,2011/3/3 14:43,2011/6/14 12:00,United Kingdom,4,Dormant High-Value Customers
13477,38,6,1454.58,1021,44.07818182,2011/2/21 12:29,2011/11/2 12:04,United Kingdom,1,Loyal Customers
13479,201,2,300.95,134,25.07916667,2011/4/19 11:27,2011/5/23 10:45,United Kingdom,2,Hibernating
13481,46,5,1804.56,1142,44.01365854,2011/3/28 09:07,2011/10/25 09:07,United Kingdom,4,Dormant High-Value Customers
13482,232,1,184.64,116,20.51555556,2011/4/21 17:03,2011/4/21 17:03,United Kingdom,2,Hibernating
13483,66,1,140.34,160,23.39,2011/10/5 11:53,2011/10/5 11:53,United Kingdom,2,Hibernating
13484,241,1,313.8,44,104.6,2011/4/12 16:30,2011/4/12 16:30,United Kingdom,2,Hibernating
13485,233,1,454.24,277,25.23555556,2011/4/20 13:58,2011/4/20 13:58,United Kingdom,2,Hibernating
13486,78,3,1122.41,669,35.0753125,2011/7/7 17:19,2011/9/22 13:13,United Kingdom,4,Dormant High-Value Customers
13487,58,3,575.4,265,35.9625,2010/12/21 14:54,2011/10/13 12:07,United Kingdom,4,Dormant High-Value Customers
13488,17,13,8968.31,4518,94.40326316,2010/12/7 13:01,2011/11/22 14:41,United Kingdom,3,Champions
13489,105,4,449.52,560,44.952,2011/2/18 10:42,2011/8/26 13:16,United Kingdom,4,Dormant High-Value Customers
13491,52,10,1215.82,903,33.77277778,2010/12/2 14:30,2011/10/19 08:32,United Kingdom,1,Loyal Customers
13492,136,3,1269.84,408,74.69647059,2011/5/9 10:06,2011/7/26 14:25,Switzerland,4,Dormant High-Value Customers
13493,275,2,618.63,380,88.37571429,2011/2/25 16:42,2011/3/9 15:35,Switzerland,2,Hibernating
13494,312,1,316.26,162,35.14,2011/2/1 11:58,2011/2/1 11:58,United Kingdom,2,Hibernating
13495,8,5,2044.87,829,78.64884615,2010/12/6 15:14,2011/12/2 11:21,United Kingdom,1,Loyal Customers
13496,11,2,653.33,341,32.6665,2010/12/15 10:17,2011/11/29 10:58,United Kingdom,0,Occasional Buyers
13497,283,2,348.05,163,26.77307692,2010/12/6 11:37,2011/3/2 09:04,United Kingdom,2,Hibernating
13499,18,5,1159.11,1365,46.3644,2011/3/15 08:52,2011/11/22 11:21,United Kingdom,1,Loyal Customers
13500,23,3,1166.77,609,43.2137037,2011/8/9 12:20,2011/11/16 15:35,United Kingdom,1,Loyal Customers
13501,288,1,1340.32,560,44.67733333,2011/2/24 18:59,2011/2/24 18:59,Switzerland,4,Dormant High-Value Customers
13502,17,3,292,264,20.85714286,2011/1/20 09:03,2011/11/23 10:39,United Kingdom,0,Occasional Buyers
13503,71,1,216.85,248,36.14166667,2011/9/29 13:23,2011/9/29 13:23,United Kingdom,2,Hibernating
13504,64,1,295.93,178,18.495625,2011/10/6 13:20,2011/10/6 13:20,United Kingdom,2,Hibernating
13505,73,4,4393.63,2486,66.57015152,2011/4/21 12:07,2011/9/28 11:56,Switzerland,4,Dormant High-Value Customers
13506,316,2,458.52,324,28.6575,2010/12/5 12:15,2011/1/27 13:53,United Kingdom,2,Hibernating
13507,3,4,2479.16,1597,45.07563636,2011/7/17 11:50,2011/12/6 13:13,United Kingdom,1,Loyal Customers
13508,244,1,110.97,24,12.33,2011/4/10 11:58,2011/4/10 11:58,United Kingdom,2,Hibernating
13509,9,7,979.72,1106,57.63058824,2011/2/28 13:27,2011/12/1 10:10,United Kingdom,1,Loyal Customers
13510,1,4,1791.56,1386,55.98625,2011/6/9 09:32,2011/12/8 13:46,United Kingdom,1,Loyal Customers
13512,261,1,251.21,143,22.83727273,2011/3/24 10:03,2011/3/24 10:03,United Kingdom,2,Hibernating
13513,127,1,205.1,109,34.18333333,2011/8/5 11:50,2011/8/5 11:50,United Kingdom,2,Hibernating
13514,74,1,152.2,40,50.73333333,2011/9/27 09:39,2011/9/27 09:39,United Kingdom,2,Hibernating
13515,73,4,891.12,681,46.90105263,2011/4/6 10:33,2011/9/28 11:26,United Kingdom,4,Dormant High-Value Customers
13516,21,3,1389.41,985,60.40913043,2011/4/15 11:06,2011/11/18 13:15,United Kingdom,1,Loyal Customers
13517,60,3,2128.42,1369,48.37318182,2011/6/13 08:44,2011/10/11 11:43,United Kingdom,4,Dormant High-Value Customers
13518,86,1,659.44,392,32.972,2011/9/15 10:29,2011/9/15 10:29,United Kingdom,2,Hibernating
13519,78,1,122.75,23,20.45833333,2011/9/22 18:24,2011/9/22 18:24,United Kingdom,2,Hibernating
13520,59,6,3624.35,1649,100.6763889,2010/12/3 10:36,2011/10/12 10:20,Switzerland,1,Loyal Customers
13521,1,3,1093.65,736,13.33719512,2011/11/29 15:09,2011/12/8 13:50,United Kingdom,1,Loyal Customers
13522,30,1,125.8,44,25.16,2011/11/9 15:11,2011/11/9 15:11,United Kingdom,0,Occasional Buyers
13523,33,5,3964.88,1752,57.46202899,2010/12/8 14:22,2011/11/6 15:11,United Kingdom,1,Loyal Customers
13524,41,5,680.18,324,52.32153846,2011/5/4 12:26,2011/10/30 12:34,United Kingdom,4,Dormant High-Value Customers
13525,15,2,628.78,394,157.195,2011/4/5 15:36,2011/11/25 12:01,United Kingdom,0,Occasional Buyers
13527,34,7,2287.51,1692,21.78580952,2011/1/17 11:17,2011/11/6 12:04,United Kingdom,1,Loyal Customers
13529,79,2,307.76,74,34.19555556,2011/5/19 11:50,2011/9/22 09:15,United Kingdom,2,Hibernating
13531,205,2,483.8,174,32.25333333,2010/12/8 15:03,2011/5/18 16:56,United Kingdom,2,Hibernating
13532,34,1,210.31,129,8.4124,2011/11/6 12:25,2011/11/6 12:25,United Kingdom,0,Occasional Buyers
13533,183,3,270.79,204,8.4621875,2011/3/17 12:47,2011/6/10 11:54,United Kingdom,2,Hibernating
13534,2,25,5870.08,2961,146.752,2010/12/16 15:23,2011/12/7 14:52,United Kingdom,3,Champions
13536,1,7,3448.29,2136,44.20884615,2011/9/25 13:30,2011/12/8 16:38,United Kingdom,1,Loyal Customers
13538,43,7,1280.85,175,213.475,2011/1/28 10:40,2011/10/27 16:34,United Kingdom,1,Loyal Customers
13539,86,3,631.34,320,28.69727273,2011/2/3 15:23,2011/9/15 10:18,United Kingdom,4,Dormant High-Value Customers
13544,40,2,291.41,127,8.570882353,2011/4/13 12:09,2011/10/31 11:57,United Kingdom,0,Occasional Buyers
13546,12,3,626.99,359,11.39981818,2011/5/23 12:14,2011/11/27 14:50,United Kingdom,0,Occasional Buyers
13548,96,2,682.41,441,11.97210526,2011/4/10 11:35,2011/9/4 14:50,United Kingdom,4,Dormant High-Value Customers
13549,26,7,918.2,458,39.92173913,2011/4/11 13:42,2011/11/14 09:20,United Kingdom,1,Loyal Customers
13551,319,1,91.8,12,45.9,2011/1/24 14:46,2011/1/24 14:46,United Kingdom,2,Hibernating
13552,66,12,3740.07,1417,66.78696429,2011/1/28 10:10,2011/10/4 15:19,United Kingdom,1,Loyal Customers
13555,74,4,4149.28,2660,48.24744186,2011/5/22 11:06,2011/9/27 12:36,United Kingdom,4,Dormant High-Value Customers
13557,28,2,584.06,546,32.44777778,2011/3/4 12:14,2011/11/11 15:24,United Kingdom,0,Occasional Buyers
13558,6,4,605.06,344,11.00109091,2011/10/2 13:01,2011/12/4 11:24,United Kingdom,1,Loyal Customers
13560,7,1,174.37,64,10.898125,2011/12/2 13:11,2011/12/2 13:11,United Kingdom,0,Occasional Buyers
13561,216,1,141.86,83,10.91230769,2011/5/8 12:39,2011/5/8 12:39,United Kingdom,2,Hibernating
13562,82,3,1799.33,757,105.8429412,2011/4/8 12:42,2011/9/19 10:51,United Kingdom,4,Dormant High-Value Customers
13563,84,2,777.53,209,21.59805556,2011/7/22 17:21,2011/9/16 14:45,United Kingdom,4,Dormant High-Value Customers
13564,144,3,1749.02,661,35.69428571,2010/12/6 17:26,2011/7/18 14:33,United Kingdom,4,Dormant High-Value Customers
13565,19,2,240.22,172,10.00916667,2011/1/9 14:28,2011/11/20 14:33,United Kingdom,0,Occasional Buyers
13566,41,2,874.71,575,12.31985915,2011/9/18 12:40,2011/10/30 11:59,United Kingdom,4,Dormant High-Value Customers
13568,173,1,192.85,70,7.714,2011/6/19 14:42,2011/6/19 14:42,United Kingdom,2,Hibernating
13569,17,2,373.75,164,8.691860465,2010/12/7 12:29,2011/11/22 13:07,United Kingdom,0,Occasional Buyers
13570,243,1,239.49,161,11.40428571,2011/4/10 13:36,2011/4/10 13:36,United Kingdom,2,Hibernating
13571,13,12,2092.32,1759,22.02442105,2011/3/31 12:43,2011/11/27 10:47,United Kingdom,1,Loyal Customers
13572,206,1,1384.25,534,69.2125,2011/5/18 11:59,2011/5/18 11:59,United Kingdom,4,Dormant High-Value Customers
13573,50,2,294.4,303,14.01904762,2011/3/31 14:47,2011/10/20 14:33,United Kingdom,0,Occasional Buyers
13575,23,5,732.07,449,38.53,2011/6/16 14:24,2011/11/16 13:14,United Kingdom,1,Loyal Customers
13576,10,18,6717.34,2646,119.9525,2010/12/1 17:24,2011/11/29 15:34,United Kingdom,3,Champions
13577,25,4,1687.6,791,73.37391304,2011/4/12 10:33,2011/11/14 15:19,United Kingdom,1,Loyal Customers
13579,15,2,467.04,176,23.352,2010/12/5 16:10,2011/11/25 08:41,United Kingdom,0,Occasional Buyers
13581,309,1,118,30,13.11111111,2011/2/3 14:41,2011/2/3 14:41,United Kingdom,2,Hibernating
13583,156,1,781.03,725,26.03433333,2011/7/7 10:40,2011/7/7 10:40,United Kingdom,2,Hibernating
13584,307,1,142.4,37,8.9,2011/2/6 12:49,2011/2/6 12:49,United Kingdom,2,Hibernating
13587,64,1,712.4,180,101.7714286,2011/10/7 12:31,2011/10/7 12:31,United Kingdom,0,Occasional Buyers
13588,16,9,2478.95,2606,61.97375,2011/3/29 15:53,2011/11/24 10:42,United Kingdom,1,Loyal Customers
13589,15,2,379.65,114,22.33235294,2011/6/13 12:44,2011/11/25 12:10,United Kingdom,0,Occasional Buyers
13590,11,6,1981.92,1848,61.935,2011/2/9 13:25,2011/11/28 12:54,United Kingdom,1,Loyal Customers
13591,65,3,1117.13,485,39.8975,2011/3/18 12:18,2011/10/6 12:26,United Kingdom,4,Dormant High-Value Customers
13592,36,4,247.96,84,20.66333333,2011/3/20 14:01,2011/11/4 09:49,United Kingdom,0,Occasional Buyers
13593,108,5,2037.08,731,35.12206897,2011/1/7 16:32,2011/8/23 13:35,United Kingdom,4,Dormant High-Value Customers
13594,53,1,396.97,359,24.810625,2011/10/18 10:19,2011/10/18 10:19,United Kingdom,0,Occasional Buyers
13596,6,2,697.04,406,12.22877193,2011/11/27 11:57,2011/12/4 12:01,United Kingdom,0,Occasional Buyers
13598,47,1,180.17,58,9.482631579,2011/10/23 14:28,2011/10/23 14:28,United Kingdom,0,Occasional Buyers
13599,1,21,5153.67,3294,54.8262766,2010/12/8 10:11,2011/12/8 16:10,United Kingdom,3,Champions
